lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
dotnet	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	131072	3174.000	3541.600	111.6	300.332786	259.322524	0.86	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	64	84086.400	85082.000	101.2	2.485702	2.040909	0.82	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	256	102978.200	85141.000	82.7	1.599007	1.384347	0.87	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	1024	100666.200	84276.800	83.7	1.461641	1.396081	0.96	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	4096	78436.600	67393.200	85.9	1.785357	1.558766	0.87	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	65536	22061.800	21845.000	99.0	68.526749	75.821085	1.11	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	131072	12596.800	5652.600	44.9	138.378977	471.556845	3.41	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_ROUTER_ROUTER_SENDSEND	64	123737.600	90054.800	72.8	1.473328	1.854856	1.26	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_ROUTER_ROUTER_SENDSEND	256	128283.000	82948.600	64.7	1.599606	1.440666	0.90	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_ROUTER_ROUTER_SENDSEND	1024	118247.600	89041.800	75.3	3.345131	3.172189	0.95	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_ROUTER_ROUTER_SENDSEND	4096	81033.200	56931.400	70.3	440.091105	475.944287	1.08	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_ROUTER_ROUTER_SENDSEND	65536	18371.200	17046.400	92.8	232.813196	245.872269	1.06	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_133755_c0175-verify-hwmfix.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_133815_c0175-verify-hwmfix.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_ROUTER_ROUTER_SENDSEND	131072	8799.600	10304.800	117.1	297.716536	289.035461	0.97	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_133755_c0175-verify-hwmfix.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_133815_c0175-verify-hwmfix.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_ROUTER_ROUTER_SENDSEND	64	140933.200	102985.400	73.1	3.214624	1.972795	0.61	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_ROUTER_ROUTER_SENDSEND	256	130133.800	84964.400	65.3	2.682832	2.231631	0.83	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
