lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
node	single	wss	DEALER_ROUTER_REQREP	256	125989.000	90738.800	72.0	128.059769	9.345719	0.07	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	DEALER_ROUTER_REQREP	1024	207797.400	82379.600	39.6	71.218260	7.881121	0.11	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	DEALER_ROUTER_REQREP	65536	3720.000	2812.800	75.6	0.523759	0.692277	1.32	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	DEALER_ROUTER_REQREP	131072	2426.800	2184.600	90.0	0.806902	0.889718	1.10	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	DEALER_ROUTER_REQREP	262144	1451.000	1494.400	103.0	1.352309	1.294919	0.96	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	ROUTER_ROUTER_REQREP	64	344363.600	84072.200	24.4	46.496148	9.425553	0.20	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	ROUTER_ROUTER_REQREP	256	136144.800	75426.600	55.4	118.309899	9.867299	0.08	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	ROUTER_ROUTER_REQREP	1024	154897.000	68465.800	44.2	102.182125	5.315191	0.05	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	ROUTER_ROUTER_REQREP	65536	3602.200	2550.200	70.8	0.540941	0.766526	1.42	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	ROUTER_ROUTER_REQREP	131072	2387.000	2038.200	85.4	0.819859	0.955854	1.17	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	wss	ROUTER_ROUTER_REQREP	262144	1433.600	1393.200	97.2	1.368750	1.395103	1.02	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_025624_c0180-node-single-wss.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145617_c0180-node-single-reqrep-wss.txt	c0180-node-single-wss
node	single	tls	DEALER_ROUTER_REQREP	64	738354.000	94106.800	12.7	0.680699	8.538658	12.54	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	DEALER_ROUTER_REQREP	256	420669.400	89408.400	21.3	34.684603	7.960217	0.23	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	DEALER_ROUTER_REQREP	1024	211070.400	78695.000	37.3	52.567592	8.390312	0.16	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	DEALER_ROUTER_REQREP	65536	4210.200	3150.800	74.8	0.461122	0.617257	1.34	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	DEALER_ROUTER_REQREP	131072	2671.600	2566.800	96.1	0.730990	0.754928	1.03	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	DEALER_ROUTER_REQREP	262144	1706.200	1741.000	102.0	1.148481	1.110279	0.97	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	ROUTER_ROUTER_REQREP	64	737203.200	84094.800	11.4	0.481250	8.402376	17.46	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	ROUTER_ROUTER_REQREP	256	409512.200	82406.400	20.1	37.547425	7.203734	0.19	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	ROUTER_ROUTER_REQREP	1024	167118.400	71312.400	42.7	93.774971	4.662517	0.05	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	ROUTER_ROUTER_REQREP	65536	4159.200	2849.800	68.5	0.466911	0.684344	1.47	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	ROUTER_ROUTER_REQREP	131072	2733.400	2259.000	82.6	0.714647	0.858974	1.20	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	tls	ROUTER_ROUTER_REQREP	262144	1609.400	1655.400	102.9	1.217160	1.171346	0.96	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_030534_c0180-node-single-tls.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145737_c0180-node-single-reqrep-tls.txt	c0180-node-single-tls
node	single	ipc	DEALER_ROUTER_REQREP	64	775922.200	85961.200	11.1	0.250318	20.971127	83.78	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	DEALER_ROUTER_REQREP	256	579590.400	84466.600	14.6	1.750014	13.126738	7.50	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	DEALER_ROUTER_REQREP	1024	310267.400	78918.800	25.4	4.422819	6.145951	1.39	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	DEALER_ROUTER_REQREP	65536	8704.000	4603.600	52.9	0.216042	0.418461	1.94	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	DEALER_ROUTER_REQREP	131072	7398.400	4019.200	54.3	0.254682	0.475720	1.87	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	DEALER_ROUTER_REQREP	262144	5477.600	2850.000	52.0	0.344140	0.663190	1.93	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	ROUTER_ROUTER_REQREP	64	696532.000	79313.400	11.4	0.256686	8.088569	31.51	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	ROUTER_ROUTER_REQREP	256	646825.600	75651.600	11.7	0.553725	6.877306	12.42	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	ROUTER_ROUTER_REQREP	1024	344012.000	70021.200	20.4	4.176845	4.336065	1.04	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	ROUTER_ROUTER_REQREP	65536	8776.600	3811.800	43.4	0.214160	0.508855	2.38	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	ROUTER_ROUTER_REQREP	131072	7374.600	3398.800	46.1	0.255429	0.566625	2.22	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
node	single	ipc	ROUTER_ROUTER_REQREP	262144	5489.000	2566.400	46.8	0.343764	0.745306	2.17	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_031837_c0180-node-single-ipc.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_145856_c0180-node-single-reqrep-ipc.txt	c0180-node-single-ipc
